status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.slideshow_credits,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.print_section,response.docs.print_page
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,So-called metadata about cellphone calls can provide all sorts of information about the owner to law enforcement. But legislators in several states are considering laws that require the police to get a warrant to obtain that data.,https://bits.blogs.nytimes.com/2013/07/02/with-montanas-lead-states-may-demand-warrants-for-cellphone-data/,So-called metadata about cellphone calls can provide all sorts of information about the owner to law enforcement. But legislators in several states are considering laws that require the police to get a warrant to obtain that data.,The law rarely keeps up with technological advances – except in Montana. ,The New York Times,2013-07-02T21:24:13+0000,article,,Technology,NA,News,nyt://article/86100364-8550-53be-b222-3677b66976b3,453,nyt://article/86100364-8550-53be-b222-3677b66976b3,NA,"With Montana’s Lead, States May Demand Warrants for Cellphone Data",Bits,NA,"Montana Curbs
Location-Tracking
By the Police",NA,NA,NA,By Somini Sengupta,NA,518,140,84,B,5
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Toronto’s effort to create a livable city through densely populated neighborhoods is a roaring success, but to what end?",https://www.nytimes.com/2013/07/03/business/a-soaring-condo-market-in-toronto-ignites-fears-of-a-crash.html,"Toronto’s effort to create a livable city through densely populated neighborhoods is a roaring success, but to what end?","TORONTO — Sandwiched between two rail lines in this city’s core, great factories once produced the finest Canada could offer the world: Magic baking powder, Brunswick bowling alley flooring and Massey Ferguson farm equipment.",The New York Times,2013-07-02T16:26:32+0000,article,Business,Business Day,NA,News,nyt://article/f7884749-a39c-5961-ba52-01de72f5b640,1016,nyt://article/f7884749-a39c-5961-ba52-01de72f5b640,NA,A Dizzying Condo Market in Toronto,NA,NA,A Dizzying Condo Market,NA,NA,NA,By Ian Austen,NA,518,140,84,B,1
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"That most prosaic of public furnishings, the New York City park bench has morphed into a blank canvas on which designers, landscape architects and artists have unleashed their fantasies.",https://www.nytimes.com/2013/07/02/nyregion/with-new-park-benches-designers-find-room-to-stretch-their-imaginations.html,"That most prosaic of public furnishings, the New York City park bench has morphed into a blank canvas on which designers, landscape architects and artists have unleashed their fantasies.","There are wooden chaises roomy enough for two. Bar-stool-style perches with river views. Communal work stations for laptop users. Huge granite slabs. Even hammocks. That most prosaic of public furnishings, the New York City park bench, has morphed into a blank canvas on which designers, landscape architects and artists have unleashed their fantasies.",The New York Times,2013-07-01T23:23:29+0000,article,Metro,New York,NA,News,nyt://article/ad36fa5c-de62-5617-b754-f79b9ee78998,627,nyt://article/ad36fa5c-de62-5617-b754-f79b9ee78998,NA,Designers Stretch Out Imaginations on Park Benches,NA,NA,Designers Stretch Out Imaginations On Benches,NA,NA,NA,By Lisa W. Foderaro,NA,518,140,84,A,17
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,Scientists said the deadly Arizona blaze and 15 others that remained uncontained from New Mexico to California were part of a warmer trend in the West that would bring more catastrophic fires.,https://www.nytimes.com/2013/07/02/us/experts-see-a-hotter-drier-west-with-more-huge-fires.html,Scientists said the deadly Arizona blaze and 15 others that remained uncontained from New Mexico to California were part of a warmer trend in the West that would bring more catastrophic fires.,"One of the deadliest wildfires in a generation vastly expanded Monday to cover more than 8,000 acres, sweeping up sharp slopes through dry scrub and gnarled piñon pines a day after fickle winds and flames killed 19 firefighters.",The New York Times,2013-07-02T01:13:55+0000,article,National,U.S.,NA,News,nyt://article/7e974b9f-de08-573c-9652-f03cbccf595f,1058,nyt://article/7e974b9f-de08-573c-9652-f03cbccf595f,NA,"Experts See New Normal as a Hotter, Drier West Faces More Huge Fires",NA,NA,"Experts See New Normal As a Hotter, Drier West Faces More Huge Fires",NA,NA,NA,By Felicity Barringer and Kenneth Chang,NA,518,140,84,A,13
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"At the trial of James (Whitey) Bulger, the wife of a murder victim thanked the lawyer for cross-examination that led to an apology to her family from a former F.B.I. supervisor.",https://www.nytimes.com/2013/07/02/us/in-twist-bulgers-lawyer-gets-words-of-gratitude-from-victims-wife.html,"At the trial of James (Whitey) Bulger, the wife of a murder victim thanked the lawyer for cross-examination that led to an apology to her family from a former F.B.I. supervisor.","BOSTON — At the midmorning break in the trial of James (Whitey) Bulger, Patricia Donahue had a few choice words for Henry Brennan, one of the lawyers defending the crime boss against a sweeping slate of charges that include participation in the murder of her husband, Michael Donahue. She and her family approached him, and thanked him.",The New York Times,2013-07-02T01:02:52+0000,article,National,U.S.,NA,News,nyt://article/3eff28d1-f932-5597-a1e8-37b1aff07e70,716,nyt://article/3eff28d1-f932-5597-a1e8-37b1aff07e70,NA,"In Twist, Bulger’s Lawyer Gets Words of Gratitude From Victim’s Wife",NA,NA,"In Twist, Victim’s Wife Is Grateful to Bulger’s Lawyer",NA,NA,NA,By Jess Bidgood,NA,518,140,84,A,15
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"As Mayor Michael R. Bloomberg’s term nears its end, New York arts organizations are worried about life without a rich leader who can privately fatten their budgets.",https://www.nytimes.com/2013/07/02/arts/art-world-fears-losing-a-mayor-and-his-money.html,"As Mayor Michael R. Bloomberg’s term nears its end, New York arts organizations are worried about life without a rich leader who can privately fatten their budgets.",He has helped stage audacious outdoor art exhibitions and supported cultural groups through expansions and renovations — while quietly contributing hundreds of millions of dollars from his own personal fortune. ,The New York Times,2013-07-02T03:48:39+0000,article,Culture,Arts,NA,News,nyt://article/5c9aceca-65c4-57c1-be3d-f259e6c5e291,1608,nyt://article/5c9aceca-65c4-57c1-be3d-f259e6c5e291,NA,"Art Groups Fear Losing a Mayor, and His Money",NA,NA,"Art World Fears Losing a Mayor, And His Money",NA,NA,NA,By Robin Pogrebin and Michael M. Grynbaum,NA,518,140,84,A,1
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"It was Sabine Lisicki’s turn to make tennis fans say, “Who?” by eliminating Serena Williams, who was fresh off dominating the French Open and had a 34-match winning streak.",https://www.nytimes.com/2013/07/02/sports/tennis/a-wimbledon-of-falling-stars-and-teardrops.html,"It was Sabine Lisicki’s turn to make tennis fans say, “Who?” by eliminating Serena Williams, who was fresh off dominating the French Open and had a 34-match winning streak.","WIMBLEDON, England — Sabine Lisicki, a 23-year-old German, got up from lying on the Centre Court grass and said, “I’m so happy.” Then she broke into tears.",The New York Times,2013-07-02T00:52:25+0000,article,Sports,Sports,Tennis,News,nyt://article/8d91c321-fdc7-59a8-981e-c62c05bfee99,1146,nyt://article/8d91c321-fdc7-59a8-981e-c62c05bfee99,NA,A Wimbledon of Falling Stars and Teardrops,NA,NA,One More Upset at a Tournament Full of Them,NA,NA,NA,By Naila-Jean Meyers,NA,518,140,84,B,15
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"The former security contractor denounced President Obama, accusing him of blocking his efforts to seek asylum.",https://www.nytimes.com/2013/07/02/world/europe/snowden-speaks-out-in-moscow-for-first-time.html,"The former security contractor denounced President Obama, accusing him of blocking his efforts to seek asylum.","Edward J. Snowden, the fugitive former American security contractor, appeared to break his silence on Monday for the first time since he flew to Moscow eight days earlier. WikiLeaks, the anti-secrecy group, issued a statement attributed to him that denounced President Obama for revoking his passport, opposing his asylum requests and leaving him a “stateless person.”",The New York Times,2013-07-01T23:08:53+0000,article,Foreign,World,Europe,News,nyt://article/100ac45e-08a3-5a07-b98a-d79e923ac005,655,nyt://article/100ac45e-08a3-5a07-b98a-d79e923ac005,NA,Snowden Is Said to Claim U.S. Is Blocking Asylum Bids,NA,NA,Leaker Is Said To Claim U.S. Is Blocking Asylum Bids,NA,NA,NA,By Rick Gladstone and William Neuman,NA,518,150,49,A,6
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"It may be a disaster zone, but it’s our disaster zone.",https://www.nytimes.com/2013/07/02/opinion/living-with-fire.html,"It may be a disaster zone, but it’s our disaster zone.","PRESCOTT, Ariz. — WHEN you build a fire in a fireplace, you start with paper, add kindling, and finally arrange the larger logs on top. That perfectly describes the summertime environment in the southwestern mountains of the United States.",The New York Times,2013-07-02T01:02:08+0000,article,OpEd,Opinion,NA,Op-Ed,nyt://article/3361a242-eba2-508e-8b46-f55455b544b5,849,nyt://article/3361a242-eba2-508e-8b46-f55455b544b5,NA,Living With Fire,Op-Ed Contributor,NA,Living With Fire,NA,NA,NA,By Alan Dean Foster,NA,518,150,49,A,25
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Manager Terry Collins said the rookie Zack Wheeler made some good pitches in Sunday’s loss, when he most likely felt added pressure in making his home debut.",https://www.nytimes.com/2013/07/02/sports/baseball/mets-collins-looks-for-positives-in-wheelers-rocky-outing.html,"Manager Terry Collins said the rookie Zack Wheeler made some good pitches in Sunday’s loss, when he most likely felt added pressure in making his home debut.","After watching a replay of Zack Wheeler’s start from Sunday, Mets Manager Terry Collins decided that perhaps the final numbers — four and two-thirds innings, five runs — might have been a bit misleading. While Wheeler had been inconsistent, he was not as bad as it might have seemed.",The New York Times,2013-07-01T23:38:28+0000,article,Sports,Sports,Baseball,News,nyt://article/a89b15d2-7c3b-54fe-afde-38be6544a9f7,584,nyt://article/a89b15d2-7c3b-54fe-afde-38be6544a9f7,NA,Mets’ Collins Looks for Positives in Wheeler’s Rocky Outing,NA,NA,Collins Sees Some Positives In Wheeler&#8217;s Rocky Outing,NA,NA,NA,By Jorge Arangure Jr,NA,518,150,49,B,13
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Mr. Kelly added an Afro, swagger and a few memorable one-liners to martial arts movies in the 1970s.",https://www.nytimes.com/2013/07/02/arts/jim-kelly-star-of-martial-arts-movies-dies-at-67.html,"Mr. Kelly added an Afro, swagger and a few memorable one-liners to martial arts movies in the 1970s.","Jim Kelly, who added an Afro, street swagger and a few memorable one-liners to martial arts movies in the 1970s, most notably in a prominent role alongside Bruce Lee in “Enter the Dragon,” died on Saturday in San Diego. He was 67.",The New York Times,2013-07-02T00:17:16+0000,article,Culture,Arts,NA,Obituary (Obit),nyt://article/a502050d-63ab-5566-86e0-c3a8a8433e7b,484,nyt://article/a502050d-63ab-5566-86e0-c3a8a8433e7b,NA,"Jim Kelly, Star of Martial Arts Movies, Dies at 67",NA,NA,"Jim Kelly, 67, Star of Martial Arts Movies",NA,NA,NA,By William Yardley,NA,518,150,49,A,22
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Safety officials met with federal regulators to make the request, saying a remedy proposed by Chrysler would not solve the problem at hand.",https://www.nytimes.com/2013/07/02/business/safety-group-calls-for-crash-tests-in-jeep-recall.html,"Safety officials met with federal regulators to make the request, saying a remedy proposed by Chrysler would not solve the problem at hand.",DETROIT — An auto safety group on Monday urged federal regulators to conduct crash tests to determine whether a trailer hitch would protect Jeep sport utility vehicles from fuel-tank fires in rear collisions.,The New York Times,2013-07-02T00:27:36+0000,article,Business,Business Day,NA,News,nyt://article/f99b5b68-298f-5b1e-acc9-5895790bb045,485,nyt://article/f99b5b68-298f-5b1e-acc9-5895790bb045,NA,Safety Group Calls for Crash Tests in Jeep Recall,NA,NA,Safety Group Calls for Crash Tests in Jeep Recall,NA,NA,NA,By Bill Vlasic,NA,518,150,49,B,3
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,The court says that a federal judge was too quick to allow authors to sue Google as a class.,https://www.nytimes.com/2013/07/02/business/media/appeals-courts-ruling-helps-google-in-book-scanning-lawsuit.html,The court says that a federal judge was too quick to allow authors to sue Google as a class.,"Google scored a victory in the long-running lawsuit over its book-scanning project on Monday, as a federal appeals court ruled that it was “premature” that the authors suing Google had been certified as a class.",The New York Times,2013-07-01T19:33:37+0000,article,Business,Business Day,Media,News,nyt://article/a066d8db-9832-5a94-b9e1-7665e567cd9c,260,nyt://article/a066d8db-9832-5a94-b9e1-7665e567cd9c,NA,Appeals Court’s Ruling Helps Google in Book-Scanning Lawsuit,NA,NA,NA,NA,NA,NA,By Julie Bosman,NA,518,150,49,NA,NA
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Recent developments in health and science news. This week: Geometric baking, and kittens giving us the lay of the land.",https://www.nytimes.com/2013/07/02/science/rescue-robots-and-shopping-in-space.html,"Recent developments in health and science news. This week: Geometric baking, and kittens giving us the lay of the land.","In honor of beach season, let’s call this the summer fun edition of The Week, complete with geometrically shaped sandwiches and desserts — raspberry jam parabola, anyone? — to liven up your picnic.",The New York Times,2013-07-01T20:26:17+0000,article,Science,Science,NA,Summary,nyt://article/9184d3b3-6a1e-5cf5-83cf-36f6105e9879,655,nyt://article/9184d3b3-6a1e-5cf5-83cf-36f6105e9879,NA,Rescue Robots and Shopping in Space,NA,NA,NA,NA,NA,NA,By Jennifer A. Kingson,NA,518,150,49,D,3
OK,Copyright (c) 2020 The New York Times Company. All Rights Reserved.,"Alex Rodriguez, who is recovering from hip surgery, is scheduled to start at third base Tuesday night for the Charleston, S.C., RiverDogs of the South Atlantic League.",https://www.nytimes.com/2013/07/02/sports/baseball/yankees-rodriguez-to-start-playing-minor-league-games.html,"Alex Rodriguez, who is recovering from hip surgery, is scheduled to start at third base Tuesday night for the Charleston, S.C., RiverDogs of the South Atlantic League.","MINNEAPOLIS — The simulated at-bats, the sliding drills and the controlled segment of Alex Rodriguez’s recovery from hip surgery have come to an end. Nearly a week after the furor over whether Rodriguez was given official clearance to play in games subsided, the word finally came down Monday.",The New York Times,2013-07-01T19:20:44+0000,article,Sports,Sports,Baseball,News,nyt://article/399dd5bf-e26a-542c-a377-3f572421caa1,800,nyt://article/399dd5bf-e26a-542c-a377-3f572421caa1,NA,Yankees’ Rodriguez Cleared to Begin Playing in Minors,NA,NA,Rodriguez Gets Team O.K. To Begin Play in the Minors,NA,NA,NA,By David Waldstein,NA,518,150,49,B,11
